          x1          x2          x3     azimuth         dip         iRx
  -5126.56250       0.00000000       250.000000               0           0         128
  -5100.00000       0.00000000       250.000000               0           0         129
  -5073.43750       0.00000000       250.000000               0           0         130
  -5046.87500       0.00000000       250.000000               0           0         131
  -5020.31250       0.00000000       250.000000               0           0         132
  -4993.75000       0.00000000       250.000000               0           0         133
  -4967.18750       0.00000000       250.000000               0           0         134
  -4940.62500       0.00000000       250.000000               0           0         135
  -4914.06250       0.00000000       250.000000               0           0         136
  -4887.50000       0.00000000       250.000000               0           0         137
  -4860.93750       0.00000000       250.000000               0           0         138
  -4834.37500       0.00000000       250.000000               0           0         139
  -4807.81250       0.00000000       250.000000               0           0         140
  -4781.25000       0.00000000       250.000000               0           0         141
  -4754.68750       0.00000000       250.000000               0           0         142
  -4728.12500       0.00000000       250.000000               0           0         143
  -4701.56250       0.00000000       250.000000               0           0         144
  -4675.00000       0.00000000       250.000000               0           0         145
  -4648.43750       0.00000000       250.000000               0           0         146
  -4621.87500       0.00000000       250.000000               0           0         147
  -4595.31250       0.00000000       250.000000               0           0         148
  -4568.75000       0.00000000       250.000000               0           0         149
  -4542.18750       0.00000000       250.000000               0           0         150
  -4515.62500       0.00000000       250.000000               0           0         151
  -4489.06250       0.00000000       250.000000               0           0         152
  -4462.50000       0.00000000       250.000000               0           0         153
  -4435.93750       0.00000000       250.000000               0           0         154
  -4409.37500       0.00000000       250.000000               0           0         155
  -4382.81250       0.00000000       250.000000               0           0         156
  -4356.25000       0.00000000       250.000000               0           0         157
  -4329.68750       0.00000000       250.000000               0           0         158
  -4303.12500       0.00000000       250.000000               0           0         159
  -4276.56250       0.00000000       250.000000               0           0         160
  -4250.00000       0.00000000       250.000000               0           0         161
  -4223.43750       0.00000000       250.000000               0           0         162
  -4196.87500       0.00000000       250.000000               0           0         163
  -4170.31250       0.00000000       250.000000               0           0         164
  -4143.75000       0.00000000       250.000000               0           0         165
  -4117.18750       0.00000000       250.000000               0           0         166
  -4090.62500       0.00000000       250.000000               0           0         167
  -4064.06250       0.00000000       250.000000               0           0         168
  -4037.50000       0.00000000       250.000000               0           0         169
  -4010.93750       0.00000000       250.000000               0           0         170
  -3984.37500       0.00000000       250.000000               0           0         171
  -3957.81250       0.00000000       250.000000               0           0         172
  -3931.25000       0.00000000       250.000000               0           0         173
  -3904.68750       0.00000000       250.000000               0           0         174
  -3878.12500       0.00000000       250.000000               0           0         175
  -3851.56250       0.00000000       250.000000               0           0         176
  -3825.00000       0.00000000       250.000000               0           0         177
  -3798.43750       0.00000000       250.000000               0           0         178
  -3771.87500       0.00000000       250.000000               0           0         179
  -3745.31250       0.00000000       250.000000               0           0         180
  -3718.75000       0.00000000       250.000000               0           0         181
  -3692.18750       0.00000000       250.000000               0           0         182
  -3665.62500       0.00000000       250.000000               0           0         183
  -3639.06250       0.00000000       250.000000               0           0         184
  -3612.50000       0.00000000       250.000000               0           0         185
  -3585.93750       0.00000000       250.000000               0           0         186
  -3559.37500       0.00000000       250.000000               0           0         187
  -3532.81250       0.00000000       250.000000               0           0         188
  -3506.25000       0.00000000       250.000000               0           0         189
