-1.200000e+04 	 7.331479e+02
-1.199000e+04 	 7.335497e+02
-1.198000e+04 	 7.339397e+02
-1.197000e+04 	 7.343177e+02
-1.196000e+04 	 7.346839e+02
-1.195000e+04 	 7.350380e+02
-1.194000e+04 	 7.353802e+02
-1.193000e+04 	 7.357103e+02
-1.192000e+04 	 7.360284e+02
-1.191000e+04 	 7.363345e+02
-1.190000e+04 	 7.366284e+02
-1.189000e+04 	 7.369101e+02
-1.188000e+04 	 7.371797e+02
-1.187000e+04 	 7.374371e+02
-1.186000e+04 	 7.376823e+02
-1.185000e+04 	 7.379153e+02
-1.184000e+04 	 7.381360e+02
-1.183000e+04 	 7.383445e+02
-1.182000e+04 	 7.385406e+02
-1.181000e+04 	 7.387245e+02
-1.180000e+04 	 7.388961e+02
-1.179000e+04 	 7.390552e+02
-1.178000e+04 	 7.392021e+02
-1.177000e+04 	 7.393366e+02
-1.176000e+04 	 7.394587e+02
-1.175000e+04 	 7.395684e+02
-1.174000e+04 	 7.396658e+02
-1.173000e+04 	 7.397507e+02
-1.172000e+04 	 7.398232e+02
-1.171000e+04 	 7.398832e+02
-1.170000e+04 	 7.399309e+02
-1.169000e+04 	 7.399661e+02
-1.168000e+04 	 7.399890e+02
-1.167000e+04 	 7.399993e+02
-1.166000e+04 	 7.399973e+02
-1.165000e+04 	 7.399827e+02
-1.164000e+04 	 7.399558e+02
-1.163000e+04 	 7.399164e+02
-1.162000e+04 	 7.398646e+02
-1.161000e+04 	 7.398004e+02
-1.160000e+04 	 7.397238e+02
-1.159000e+04 	 7.396347e+02
-1.158000e+04 	 7.395332e+02
-1.157000e+04 	 7.394194e+02
-1.156000e+04 	 7.392932e+02
-1.155000e+04 	 7.391545e+02
-1.154000e+04 	 7.390035e+02
-1.153000e+04 	 7.388403e+02
-1.152000e+04 	 7.386646e+02
-1.151000e+04 	 7.384766e+02
-1.150000e+04 	 7.382764e+02
-1.149000e+04 	 7.380638e+02
-1.148000e+04 	 7.378390e+02
-1.147000e+04 	 7.376019e+02
-1.146000e+04 	 7.373527e+02
-1.145000e+04 	 7.370912e+02
-1.144000e+04 	 7.368176e+02
-1.143000e+04 	 7.365317e+02
-1.142000e+04 	 7.362338e+02
-1.141000e+04 	 7.359238e+02
-1.140000e+04 	 7.356016e+02
-1.139000e+04 	 7.352675e+02
-1.138000e+04 	 7.349213e+02
-1.137000e+04 	 7.345632e+02
-1.136000e+04 	 7.341931e+02
-1.135000e+04 	 7.338110e+02
-1.134000e+04 	 7.334171e+02
-1.133000e+04 	 7.330114e+02
-1.132000e+04 	 7.325938e+02
-1.131000e+04 	 7.321644e+02
-1.130000e+04 	 7.317233e+02
-1.129000e+04 	 7.312705e+02
-1.128000e+04 	 7.308060e+02
-1.127000e+04 	 7.303300e+02
-1.126000e+04 	 7.298423e+02
-1.125000e+04 	 7.293431e+02
-1.124000e+04 	 7.288325e+02
-1.123000e+04 	 7.283104e+02
-1.122000e+04 	 7.277768e+02
-1.121000e+04 	 7.272319e+02
-1.120000e+04 	 7.266758e+02
-1.119000e+04 	 7.261083e+02
-1.118000e+04 	 7.255297e+02
-1.117000e+04 	 7.249400e+02
-1.116000e+04 	 7.243391e+02
-1.115000e+04 	 7.237272e+02
-1.114000e+04 	 7.231043e+02
-1.113000e+04 	 7.224705e+02
-1.112000e+04 	 7.218257e+02
-1.111000e+04 	 7.211702e+02
-1.110000e+04 	 7.205039e+02
-1.109000e+04 	 7.198269e+02
-1.108000e+04 	 7.191392e+02
-1.107000e+04 	 7.184410e+02
-1.106000e+04 	 7.177322e+02
-1.105000e+04 	 7.170130e+02
-1.104000e+04 	 7.162834e+02
-1.103000e+04 	 7.155435e+02
-1.102000e+04 	 7.147933e+02
-1.101000e+04 	 7.140329e+02
-1.100000e+04 	 7.132624e+02
-1.099000e+04 	 7.124818e+02
-1.098000e+04 	 7.116912e+02
-1.097000e+04 	 7.108907e+02
-1.096000e+04 	 7.100804e+02
-1.095000e+04 	 7.092603e+02
-1.094000e+04 	 7.084304e+02
-1.093000e+04 	 7.075909e+02
-1.092000e+04 	 7.067419e+02
-1.091000e+04 	 7.058834e+02
-1.090000e+04 	 7.050156e+02
-1.089000e+04 	 7.041383e+02
-1.088000e+04 	 7.032518e+02
-1.087000e+04 	 7.023562e+02
-1.086000e+04 	 7.014514e+02
-1.085000e+04 	 7.005377e+02
-1.084000e+04 	 6.996150e+02
-1.083000e+04 	 6.986835e+02
-1.082000e+04 	 6.977432e+02
-1.081000e+04 	 6.967942e+02
-1.080000e+04 	 6.958366e+02
-1.079000e+04 	 6.948705e+02
-1.078000e+04 	 6.938960e+02
-1.077000e+04 	 6.929131e+02
-1.076000e+04 	 6.919220e+02
-1.075000e+04 	 6.909227e+02
-1.074000e+04 	 6.899153e+02
-1.073000e+04 	 6.889000e+02
-1.072000e+04 	 6.878768e+02
-1.071000e+04 	 6.868458e+02
-1.070000e+04 	 6.858070e+02
-1.069000e+04 	 6.847606e+02
-1.068000e+04 	 6.837067e+02
-1.067000e+04 	 6.826453e+02
-1.066000e+04 	 6.815767e+02
-1.065000e+04 	 6.805007e+02
-1.064000e+04 	 6.794177e+02
-1.063000e+04 	 6.783275e+02
-1.062000e+04 	 6.772304e+02
-1.061000e+04 	 6.761265e+02
-1.060000e+04 	 6.750157e+02
-1.059000e+04 	 6.738984e+02
-1.058000e+04 	 6.727744e+02
-1.057000e+04 	 6.716440e+02
-1.056000e+04 	 6.705073e+02
-1.055000e+04 	 6.693642e+02
-1.054000e+04 	 6.682150e+02
-1.053000e+04 	 6.670598e+02
-1.052000e+04 	 6.658986e+02
-1.051000e+04 	 6.647315e+02
-1.050000e+04 	 6.635587e+02
-1.049000e+04 	 6.623802e+02
-1.048000e+04 	 6.611962e+02
-1.047000e+04 	 6.600068e+02
-1.046000e+04 	 6.588120e+02
-1.045000e+04 	 6.576120e+02
-1.044000e+04 	 6.564069e+02
-1.043000e+04 	 6.551968e+02
-1.042000e+04 	 6.539818e+02
-1.041000e+04 	 6.527620e+02
-1.040000e+04 	 6.515374e+02
-1.039000e+04 	 6.503083e+02
-1.038000e+04 	 6.490748e+02
-1.037000e+04 	 6.478369e+02
-1.036000e+04 	 6.465947e+02
-1.035000e+04 	 6.453484e+02
-1.034000e+04 	 6.440981e+02
-1.033000e+04 	 6.428439e+02
-1.032000e+04 	 6.415858e+02
-1.031000e+04 	 6.403241e+02
-1.030000e+04 	 6.390588e+02
-1.029000e+04 	 6.377900e+02
-1.028000e+04 	 6.365178e+02
-1.027000e+04 	 6.352424e+02
-1.026000e+04 	 6.339639e+02
-1.025000e+04 	 6.326824e+02
-1.024000e+04 	 6.313979e+02
-1.023000e+04 	 6.301107e+02
-1.022000e+04 	 6.288207e+02
-1.021000e+04 	 6.275283e+02
-1.020000e+04 	 6.262334e+02
-1.019000e+04 	 6.249362e+02
-1.018000e+04 	 6.236367e+02
-1.017000e+04 	 6.223351e+02
-1.016000e+04 	 6.210316e+02
-1.015000e+04 	 6.197262e+02
-1.014000e+04 	 6.184190e+02
-1.013000e+04 	 6.171102e+02
-1.012000e+04 	 6.157999e+02
-1.011000e+04 	 6.144882e+02
-1.010000e+04 	 6.131752e+02
-1.009000e+04 	 6.118610e+02
-1.008000e+04 	 6.105458e+02
-1.007000e+04 	 6.092296e+02
-1.006000e+04 	 6.079126e+02
-1.005000e+04 	 6.065949e+02
-1.004000e+04 	 6.052766e+02
-1.003000e+04 	 6.039579e+02
-1.002000e+04 	 6.026388e+02
-1.001000e+04 	 6.013195e+02
-1.000000e+04 	 6.000000e+02
-9.990000e+03 	 5.986805e+02
-9.980000e+03 	 5.973612e+02
-9.970000e+03 	 5.960421e+02
-9.960000e+03 	 5.947234e+02
-9.950000e+03 	 5.934051e+02
-9.940000e+03 	 5.920874e+02
-9.930000e+03 	 5.907704e+02
-9.920000e+03 	 5.894542e+02
-9.910000e+03 	 5.881390e+02
-9.900000e+03 	 5.868248e+02
-9.890000e+03 	 5.855118e+02
-9.880000e+03 	 5.842001e+02
-9.870000e+03 	 5.828898e+02
-9.860000e+03 	 5.815810e+02
-9.850000e+03 	 5.802738e+02
-9.840000e+03 	 5.789684e+02
-9.830000e+03 	 5.776649e+02
-9.820000e+03 	 5.763633e+02
-9.810000e+03 	 5.750638e+02
-9.800000e+03 	 5.737666e+02
-9.790000e+03 	 5.724717e+02
-9.780000e+03 	 5.711793e+02
-9.770000e+03 	 5.698893e+02
-9.760000e+03 	 5.686021e+02
-9.750000e+03 	 5.673176e+02
-9.740000e+03 	 5.660361e+02
-9.730000e+03 	 5.647576e+02
-9.720000e+03 	 5.634822e+02
-9.710000e+03 	 5.622100e+02
-9.700000e+03 	 5.609412e+02
-9.690000e+03 	 5.596759e+02
-9.680000e+03 	 5.584142e+02
-9.670000e+03 	 5.571561e+02
-9.660000e+03 	 5.559019e+02
-9.650000e+03 	 5.546516e+02
-9.640000e+03 	 5.534053e+02
-9.630000e+03 	 5.521631e+02
-9.620000e+03 	 5.509252e+02
-9.610000e+03 	 5.496917e+02
-9.600000e+03 	 5.484626e+02
-9.590000e+03 	 5.472380e+02
-9.580000e+03 	 5.460182e+02
-9.570000e+03 	 5.448032e+02
-9.560000e+03 	 5.435931e+02
-9.550000e+03 	 5.423880e+02
-9.540000e+03 	 5.411880e+02
-9.530000e+03 	 5.399932e+02
-9.520000e+03 	 5.388038e+02
-9.510000e+03 	 5.376198e+02
-9.500000e+03 	 5.364413e+02
-9.490000e+03 	 5.352685e+02
-9.480000e+03 	 5.341014e+02
-9.470000e+03 	 5.329402e+02
-9.460000e+03 	 5.317850e+02
-9.450000e+03 	 5.306358e+02
-9.440000e+03 	 5.294927e+02
-9.430000e+03 	 5.283560e+02
-9.420000e+03 	 5.272256e+02
-9.410000e+03 	 5.261016e+02
-9.400000e+03 	 5.249843e+02
-9.390000e+03 	 5.238735e+02
-9.380000e+03 	 5.227696e+02
-9.370000e+03 	 5.216725e+02
-9.360000e+03 	 5.205823e+02
-9.350000e+03 	 5.194993e+02
-9.340000e+03 	 5.184233e+02
-9.330000e+03 	 5.173547e+02
-9.320000e+03 	 5.162933e+02
-9.310000e+03 	 5.152394e+02
-9.300000e+03 	 5.141930e+02
-9.290000e+03 	 5.131542e+02
-9.280000e+03 	 5.121232e+02
-9.270000e+03 	 5.111000e+02
-9.260000e+03 	 5.100846e+02
-9.250000e+03 	 5.090773e+02
-9.240000e+03 	 5.080780e+02
-9.230000e+03 	 5.070869e+02
-9.220000e+03 	 5.061040e+02
-9.210000e+03 	 5.051295e+02
-9.200000e+03 	 5.041634e+02
-9.190000e+03 	 5.032058e+02
-9.180000e+03 	 5.022568e+02
-9.170000e+03 	 5.013165e+02
-9.160000e+03 	 5.003850e+02
-9.150000e+03 	 4.994623e+02
-9.140000e+03 	 4.985486e+02
-9.130000e+03 	 4.976438e+02
-9.120000e+03 	 4.967482e+02
-9.110000e+03 	 4.958617e+02
-9.100000e+03 	 4.949844e+02
-9.090000e+03 	 4.941165e+02
-9.080000e+03 	 4.932581e+02
-9.070000e+03 	 4.924090e+02
-9.060000e+03 	 4.915696e+02
-9.050000e+03 	 4.907397e+02
-9.040000e+03 	 4.899196e+02
-9.030000e+03 	 4.891093e+02
-9.020000e+03 	 4.883088e+02
-9.010000e+03 	 4.875182e+02
-9.000000e+03 	 4.867376e+02
-8.990000e+03 	 4.859671e+02
-8.980000e+03 	 4.852067e+02
-8.970000e+03 	 4.844565e+02
-8.960000e+03 	 4.837166e+02
-8.950000e+03 	 4.829870e+02
-8.940000e+03 	 4.822678e+02
-8.930000e+03 	 4.815590e+02
-8.920000e+03 	 4.808608e+02
-8.910000e+03 	 4.801731e+02
-8.900000e+03 	 4.794961e+02
-8.890000e+03 	 4.788298e+02
-8.880000e+03 	 4.781743e+02
-8.870000e+03 	 4.775295e+02
-8.860000e+03 	 4.768957e+02
-8.850000e+03 	 4.762728e+02
-8.840000e+03 	 4.756609e+02
-8.830000e+03 	 4.750600e+02
-8.820000e+03 	 4.744702e+02
-8.810000e+03 	 4.738916e+02
-8.800000e+03 	 4.733242e+02
-8.790000e+03 	 4.727680e+02
-8.780000e+03 	 4.722232e+02
-8.770000e+03 	 4.716897e+02
-8.760000e+03 	 4.711675e+02
-8.750000e+03 	 4.706569e+02
-8.740000e+03 	 4.701577e+02
-8.730000e+03 	 4.696700e+02
-8.720000e+03 	 4.691939e+02
-8.710000e+03 	 4.687295e+02
-8.700000e+03 	 4.682767e+02
-8.690000e+03 	 4.678356e+02
-8.680000e+03 	 4.674062e+02
-8.670000e+03 	 4.669886e+02
-8.660000e+03 	 4.665829e+02
-8.650000e+03 	 4.661890e+02
-8.640000e+03 	 4.658069e+02
-8.630000e+03 	 4.654368e+02
-8.620000e+03 	 4.650787e+02
-8.610000e+03 	 4.647325e+02
-8.600000e+03 	 4.643983e+02
-8.590000e+03 	 4.640762e+02
-8.580000e+03 	 4.637662e+02
-8.570000e+03 	 4.634683e+02
-8.560000e+03 	 4.631825e+02
-8.550000e+03 	 4.629088e+02
-8.540000e+03 	 4.626473e+02
-8.530000e+03 	 4.623980e+02
-8.520000e+03 	 4.621610e+02
-8.510000e+03 	 4.619362e+02
-8.500000e+03 	 4.617236e+02
-8.490000e+03 	 4.615234e+02
-8.480000e+03 	 4.613354e+02
-8.470000e+03 	 4.611598e+02
-8.460000e+03 	 4.609964e+02
-8.450000e+03 	 4.608455e+02
-8.440000e+03 	 4.607068e+02
-8.430000e+03 	 4.605806e+02
-8.420000e+03 	 4.604668e+02
-8.410000e+03 	 4.603653e+02
-8.400000e+03 	 4.602762e+02
-8.390000e+03 	 4.601996e+02
-8.380000e+03 	 4.601354e+02
-8.370000e+03 	 4.600836e+02
-8.360000e+03 	 4.600442e+02
-8.350000e+03 	 4.600173e+02
-8.340000e+03 	 4.600028e+02
-8.330000e+03 	 4.600007e+02
-8.320000e+03 	 4.600110e+02
-8.310000e+03 	 4.600338e+02
-8.300000e+03 	 4.600691e+02
-8.290000e+03 	 4.601167e+02
-8.280000e+03 	 4.601768e+02
-8.270000e+03 	 4.602493e+02
-8.260000e+03 	 4.603343e+02
-8.250000e+03 	 4.604316e+02
-8.240000e+03 	 4.605413e+02
-8.230000e+03 	 4.606634e+02
-8.220000e+03 	 4.607979e+02
-8.210000e+03 	 4.609447e+02
-8.200000e+03 	 4.611039e+02
-8.190000e+03 	 4.612755e+02
-8.180000e+03 	 4.614594e+02
-8.170000e+03 	 4.616555e+02
-8.160000e+03 	 4.618640e+02
-8.150000e+03 	 4.620847e+02
-8.140000e+03 	 4.623177e+02
-8.130000e+03 	 4.625629e+02
-8.120000e+03 	 4.628203e+02
-8.110000e+03 	 4.630899e+02
-8.100000e+03 	 4.633716e+02
-8.090000e+03 	 4.636656e+02
-8.080000e+03 	 4.639716e+02
-8.070000e+03 	 4.642896e+02
-8.060000e+03 	 4.646198e+02
-8.050000e+03 	 4.649620e+02
-8.040000e+03 	 4.653161e+02
-8.030000e+03 	 4.656823e+02
-8.020000e+03 	 4.660603e+02
-8.010000e+03 	 4.664503e+02
-8.000000e+03 	 4.668521e+02
-7.990000e+03 	 4.672657e+02
-7.980000e+03 	 4.676912e+02
-7.970000e+03 	 4.681284e+02
-7.960000e+03 	 4.685773e+02
-7.950000e+03 	 4.690378e+02
-7.940000e+03 	 4.695100e+02
-7.930000e+03 	 4.699938e+02
-7.920000e+03 	 4.704892e+02
-7.910000e+03 	 4.709960e+02
-7.900000e+03 	 4.715143e+02
-7.890000e+03 	 4.720441e+02
-7.880000e+03 	 4.725852e+02
-7.870000e+03 	 4.731376e+02
-7.860000e+03 	 4.737012e+02
-7.850000e+03 	 4.742762e+02
-7.840000e+03 	 4.748622e+02
-7.830000e+03 	 4.754594e+02
-7.820000e+03 	 4.760676e+02
-7.810000e+03 	 4.766869e+02
-7.800000e+03 	 4.773171e+02
-7.790000e+03 	 4.779582e+02
-7.780000e+03 	 4.786101e+02
-7.770000e+03 	 4.792728e+02
-7.760000e+03 	 4.799463e+02
-7.750000e+03 	 4.806304e+02
-7.740000e+03 	 4.813251e+02
-7.730000e+03 	 4.820303e+02
-7.720000e+03 	 4.827461e+02
-7.710000e+03 	 4.834722e+02
-7.700000e+03 	 4.842087e+02
-7.690000e+03 	 4.849555e+02
-7.680000e+03 	 4.857125e+02
-7.670000e+03 	 4.864796e+02
-7.660000e+03 	 4.872569e+02
-7.650000e+03 	 4.880442e+02
-7.640000e+03 	 4.888413e+02
-7.630000e+03 	 4.896484e+02
-7.620000e+03 	 4.904653e+02
-7.610000e+03 	 4.912919e+02
-7.600000e+03 	 4.921281e+02
-7.590000e+03 	 4.929740e+02
-7.580000e+03 	 4.938293e+02
-7.570000e+03 	 4.946941e+02
-7.560000e+03 	 4.955682e+02
-7.550000e+03 	 4.964517e+02
-7.540000e+03 	 4.973442e+02
-7.530000e+03 	 4.982460e+02
-7.520000e+03 	 4.991567e+02
-7.510000e+03 	 5.000764e+02
-7.500000e+03 	 5.010050e+02
-7.490000e+03 	 5.019424e+02
-7.480000e+03 	 5.028885e+02
-7.470000e+03 	 5.038433e+02
-7.460000e+03 	 5.048065e+02
-7.450000e+03 	 5.057783e+02
-7.440000e+03 	 5.067583e+02
-7.430000e+03 	 5.077467e+02
-7.420000e+03 	 5.087433e+02
-7.410000e+03 	 5.097480e+02
-7.400000e+03 	 5.107607e+02
-7.390000e+03 	 5.117812e+02
-7.380000e+03 	 5.128097e+02
-7.370000e+03 	 5.138459e+02
-7.360000e+03 	 5.148898e+02
-7.350000e+03 	 5.159412e+02
-7.340000e+03 	 5.170001e+02
-7.330000e+03 	 5.180663e+02
-7.320000e+03 	 5.191398e+02
-7.310000e+03 	 5.202205e+02
-7.300000e+03 	 5.213083e+02
-7.290000e+03 	 5.224031e+02
-7.280000e+03 	 5.235048e+02
-7.270000e+03 	 5.246133e+02
-7.260000e+03 	 5.257285e+02
-7.250000e+03 	 5.268502e+02
-7.240000e+03 	 5.279785e+02
-7.230000e+03 	 5.291131e+02
-7.220000e+03 	 5.302541e+02
-7.210000e+03 	 5.314012e+02
-7.200000e+03 	 5.325545e+02
-7.190000e+03 	 5.337137e+02
-7.180000e+03 	 5.348788e+02
-7.170000e+03 	 5.360497e+02
-7.160000e+03 	 5.372264e+02
-7.150000e+03 	 5.384085e+02
-7.140000e+03 	 5.395961e+02
-7.130000e+03 	 5.407892e+02
-7.120000e+03 	 5.419874e+02
-7.110000e+03 	 5.431909e+02
-7.100000e+03 	 5.443993e+02
-7.090000e+03 	 5.456127e+02
-7.080000e+03 	 5.468309e+02
-7.070000e+03 	 5.480539e+02
-7.060000e+03 	 5.492814e+02
-7.050000e+03 	 5.505135e+02
-7.040000e+03 	 5.517500e+02
-7.030000e+03 	 5.529907e+02
-7.020000e+03 	 5.542357e+02
-7.010000e+03 	 5.554847e+02
-7.000000e+03 	 5.567376e+02
-6.990000e+03 	 5.579944e+02
-6.980000e+03 	 5.592549e+02
-6.970000e+03 	 5.605191e+02
-6.960000e+03 	 5.617867e+02
-6.950000e+03 	 5.630578e+02
-6.940000e+03 	 5.643321e+02
-6.930000e+03 	 5.656096e+02
-6.920000e+03 	 5.668901e+02
-6.910000e+03 	 5.681736e+02
-6.900000e+03 	 5.694600e+02
-6.890000e+03 	 5.707490e+02
-6.880000e+03 	 5.720406e+02
-6.870000e+03 	 5.733347e+02
-6.860000e+03 	 5.746312e+02
-6.850000e+03 	 5.759299e+02
-6.840000e+03 	 5.772308e+02
-6.830000e+03 	 5.785337e+02
-6.820000e+03 	 5.798385e+02
-6.810000e+03 	 5.811451e+02
-6.800000e+03 	 5.824534e+02
-6.790000e+03 	 5.837632e+02
-6.780000e+03 	 5.850745e+02
-6.770000e+03 	 5.863870e+02
-6.760000e+03 	 5.877008e+02
-6.750000e+03 	 5.890157e+02
-6.740000e+03 	 5.903316e+02
-6.730000e+03 	 5.916483e+02
-6.720000e+03 	 5.929658e+02
-6.710000e+03 	 5.942839e+02
-6.700000e+03 	 5.956025e+02
-6.690000e+03 	 5.969215e+02
-6.680000e+03 	 5.982408e+02
-6.670000e+03 	 5.995602e+02
-6.660000e+03 	 6.008796e+02
-6.650000e+03 	 6.021990e+02
-6.640000e+03 	 6.035182e+02
-6.630000e+03 	 6.048371e+02
-6.620000e+03 	 6.061555e+02
-6.610000e+03 	 6.074734e+02
-6.600000e+03 	 6.087906e+02
-6.590000e+03 	 6.101071e+02
-6.580000e+03 	 6.114227e+02
-6.570000e+03 	 6.127372e+02
-6.560000e+03 	 6.140507e+02
-6.550000e+03 	 6.153628e+02
