          x1          x2          x3     azimuth         dip         iRx
   2900.00000       0.00000000       825.000000               0           0         130
   3000.00000       0.00000000       825.000000               0           0         131
   3100.00000       0.00000000       825.000000               0           0         132
   3200.00000       0.00000000       825.000000               0           0         133
   3300.00000       0.00000000       825.000000               0           0         134
   3400.00000       0.00000000       825.000000               0           0         135
   3500.00000       0.00000000       825.000000               0           0         136
   3600.00000       0.00000000       825.000000               0           0         137
   3700.00000       0.00000000       825.000000               0           0         138
   3800.00000       0.00000000       825.000000               0           0         139
   3900.00000       0.00000000       825.000000               0           0         140
   4000.00000       0.00000000       825.000000               0           0         141
   4100.00000       0.00000000       825.000000               0           0         142
   4200.00000       0.00000000       825.000000               0           0         143
   4300.00000       0.00000000       825.000000               0           0         144
   4400.00000       0.00000000       825.000000               0           0         145
   4500.00000       0.00000000       825.000000               0           0         146
   4600.00000       0.00000000       825.000000               0           0         147
   4700.00000       0.00000000       825.000000               0           0         148
   4800.00000       0.00000000       825.000000               0           0         149
   4900.00000       0.00000000       825.000000               0           0         150
   5000.00000       0.00000000       825.000000               0           0         151
   5100.00000       0.00000000       825.000000               0           0         152
   5200.00000       0.00000000       825.000000               0           0         153
   5300.00000       0.00000000       825.000000               0           0         154
   5400.00000       0.00000000       825.000000               0           0         155
   5500.00000       0.00000000       825.000000               0           0         156
   5600.00000       0.00000000       825.000000               0           0         157
   5700.00000       0.00000000       825.000000               0           0         158
   5800.00000       0.00000000       825.000000               0           0         159
   5900.00000       0.00000000       825.000000               0           0         160
   6000.00000       0.00000000       825.000000               0           0         161
   6100.00000       0.00000000       825.000000               0           0         162
   6200.00000       0.00000000       825.000000               0           0         163
   6300.00000       0.00000000       825.000000               0           0         164
   6400.00000       0.00000000       825.000000               0           0         165
   6500.00000       0.00000000       825.000000               0           0         166
   6600.00000       0.00000000       825.000000               0           0         167
   6700.00000       0.00000000       825.000000               0           0         168
   6800.00000       0.00000000       825.000000               0           0         169
   6900.00000       0.00000000       825.000000               0           0         170
   7000.00000       0.00000000       825.000000               0           0         171
   7100.00000       0.00000000       825.000000               0           0         172
   7200.00000       0.00000000       825.000000               0           0         173
   7300.00000       0.00000000       825.000000               0           0         174
   7400.00000       0.00000000       825.000000               0           0         175
   7500.00000       0.00000000       825.000000               0           0         176
   7600.00000       0.00000000       825.000000               0           0         177
   7700.00000       0.00000000       825.000000               0           0         178
   7800.00000       0.00000000       825.000000               0           0         179
   7900.00000       0.00000000       825.000000               0           0         180
   8000.00000       0.00000000       825.000000               0           0         181
